#Spectroscopic redshift catalogue from Noirot et al.
#See Table B1 in Noirot et al. for a description of catalogue entries 
ID RA DEC FLUX_F435W FLUXERR_F435W FLUX_F606W FLUXERR_F606W FLUX_F814W FLUXERR_F814W FLUX_F090W FLUXERR_F090W FLUX_F150W FLUXERR_F150W FLUX_F200W FLUXERR_F200W FLUX_F277W FLUXERR_F277W FLUX_F356W FLUXERR_F356W FLUX_F444W FLUXERR_F444W Z_GRISM ZERR_GRISM Q_FLAG Z_SPEC REF_SPEC FLAG_MERGE_GRISM FLAG_MERGE_SPEC MU
418 110.8271004244593 -73.46899908146399 13.59641004718765 38.054191330828814 83.12762108283619 16.32698027013272 222.8018078660876 22.242076120969116 317.9799149020686 5.837011492957969 658.6433943929916 5.677173059186246 747.6249140533727 3.4846901675534228 873.8397068100928 2.243184114498599 940.5446907910803 2.065430284213596 860.5009920284857 2.615156373286993 1.225645025279957 0.002183181195705486 2 "" "" False False 1.6593485427311934
446 110.83216846018689 -73.46750496994443 69.95630669024031 90.166574646887 285.34216613462473 39.58147777774083 347.3404377247069 52.694351452781056 672.9738710564242 13.035853632625187 1379.6833971192702 12.492477978569008 1401.6376936851889 7.631936309355449 1525.4577602030051 4.7974539234161675 1474.5202672608723 4.514774034793913 1461.9339144977857 5.870308404812883 1.419868193263683 0.0024698214406440044 2 "" "" False False 1.8535325552161752
454 110.77942971809505 -73.46718585121323 -15.612106656547205 64.51030048342474 66.55231559128154 28.2601479692947 71.02679362411372 38.62791257695023 136.53166391177183 17.737907543515732 906.325064518596 13.735361869524633 1665.7525379063413 10.352737307181055 3100.570928936345 6.017646854133469 3988.497641475117 5.967030834297773 5295.80764256059 7.540640275579544 2.047640538854209 0.0033076715636408682 2 "" "" False False 1.7944437665680943
455 110.81092234512644 -73.46685947546976 921.7972691262443 138.04006248402735 6210.587754646747 66.39112778516025 15006.77214647452 84.4838052084125 19771.329137157296 23.456582665034823 41012.06414026412 24.061096958122445 49724.49054237021 17.47443876214454 45450.63898043311 12.206726743993242 27832.53342242231 9.530504407366898 22268.034212413364 10.432872081884202 0.3940764799473624 0.0010146448227891791 1 "" "" False False 1.0314389804775943
456 110.86869859694282 -73.46720670308731 -38.91827573767388 41.042311657366376 270.72143117570744 18.29144029331476 263.88519381998145 26.68750154083479 330.0763083475451 9.304648993473307 643.7024928461785 7.592141525533661 796.4838477582991 5.419773411690392 793.077869208139 2.6460413859259053 948.7424308230702 2.497609559665645 1036.0289973881843 3.2368775908420453 2.573569496105178 0.0011944292904564335 2 "" "" False False 2.0245927726618107
459 110.78336042719887 -73.46685296099028 449.5601458316517 49.81930123574072 512.6659543334612 21.755491865736673 1068.7209553681248 30.442054039894458 1271.0059354961672 9.77276770474739 1682.8583411910847 9.188841169572989 1903.7942590505918 5.960559289747587 2040.7604665356776 3.4879301485720484 1956.1914944329524 3.212063772286362 1447.4130977628279 3.9420573848167737 0.9116981546411169 0.0006503512213449358 2 "" "" False False 1.515719215209648
475 110.8798398575732 -73.46581597151065 6.702684631673554 76.51330602492241 106.67969235892485 32.50377242882522 375.32646550178146 46.99495729413018 514.6146057317329 20.213195379074865 5540.086878724977 17.44674968979031 7988.176870035905 13.943932685358641 10938.0774568201 9.790688942477917 13211.58364032279 9.80712444360097 15398.432092940855 11.338493052851598 1.993701783996881 0.0022652501151130267 1 "" "" False False 1.9698403995100848
477 110.87110610443358 -73.46571987382744 201.33688457083286 39.87084923915949 208.19143596039072 17.558345962372112 288.4132627421238 25.337853042510154 324.42243514763186 7.353108456350621 544.8723889945273 6.951992568805311 561.7346496442351 4.300047789666755 571.4604549549445 2.502633976264375 563.9091801991922 2.3127363066046436 505.8758776267957 3.0033356491573184 "" "" -99 1.244 nirspec False False 1.8117962385744923
483 110.85278183170958 -73.46533756725955 91.14637631714393 49.96824658066429 258.5108742529678 22.289507804748567 238.23481716815144 35.29215770945875 236.53047743551417 9.076913874609314 764.9156944671638 8.629960309494999 801.3824690293714 5.354849451352329 836.6623014228267 2.7061908720783374 823.6802628894486 2.4958364140258165 859.6668540727655 3.279391533731442 1.982576065953644 0.0019095194926690429 1 "" "" False False 2.295131190504243
484 110.87636528005493 -73.46522625384799 166.55655485303373 35.23986718629497 353.7285630478211 16.18269766331948 311.66227724673405 22.646624872843194 309.71676496153776 6.585360873845833 451.2735226749124 6.1806061906290966 569.8193963577038 4.2835956607930665 494.4069929059107 2.237397164059177 438.8190844544275 2.048098314978136 465.5613723711149 2.716902452487177 2.8132009880603 0.0008596196759105279 2 "" "" False False 2.220630274281723
485 110.82044961620107 -73.46519610367164 843.1853914291305 67.608168669499 1925.8289176199519 33.60448302367736 3017.4956332500888 40.77977363254493 3493.1108079784503 11.121201785549161 5200.374539849238 10.578950357112012 5779.68560325399 7.038394608089354 5179.11255009747 4.37559551502925 3392.535945918904 3.7156322918546687 2857.407772071019 4.659219500889761 0.3957755809057734 0.0031663095147067277 1 "" "" False False 1.0187359627885653
493 110.8080686466759 -73.46486923926663 94.35325482053075 35.89975162501569 105.67929468325941 15.866432483620965 201.67909545110686 20.612919836737365 205.59731125562152 5.479237284392339 367.7710801114492 5.234802718772303 383.88512809345707 3.23475709118267 389.5406449828795 2.009728316198797 373.89079301675434 1.8406080643792049 353.8856579306412 2.416063033316626 1.371294584663571 0.002608001069441479 2 "" "" False False 2.0624483905489805
497 110.78183640848727 -73.46472004474799 593.4644134088102 56.42552476430575 465.8506401233801 25.13061456183504 886.810099603287 34.38748458827564 1000.7807359908271 12.376404086865433 1143.753470666107 10.513624328861688 1203.4902139672638 7.145320448040837 1303.4531392500892 3.6118162264809732 1202.939701278264 3.3470602924661814 885.3119232552109 4.344563987845763 0.9127246980654425 0.0004781667427133929 2 "" "" False False 1.6152539462157318
500 110.82345120193342 -73.4647130300697 248.49757950321083 49.28048009773432 301.75030731739326 22.219799421735132 353.1290540566947 28.23017276739743 446.49122634037076 7.2841001896567255 691.5986230172809 7.022488568737805 760.9015815847426 4.3321252802744175 836.058756474401 2.6994649166160647 848.7137124711934 2.4813746080109302 881.0814935426786 3.2556031411094124 1.562601495121401 0.002101072157576933 2 "" "" False False 2.2711960334827768
502 110.86762178182842 -73.46413940580166 178.99410295373127 154.20375224350414 4011.37209152246 68.71911067519059 9577.534028987458 97.68266900683152 13635.932791232372 24.310927825342088 27478.13111365229 24.031593819249828 32953.88756863013 16.381646202106644 29371.594185695063 10.354580714068534 17775.07335625923 8.731630905497763 14041.29086306767 10.642089100258882 0.3919872728145548 0.0014582975448379498 1 "" "" False False 1.0096359818429945
506 110.83032864495507 -73.4640415086145 992.1621528983308 91.68675473727862 4186.980955884166 42.41543619681204 10001.074022043926 57.11814193195177 12493.53148657576 16.138648910781985 25071.985923177057 16.82857641135152 30061.56815509444 12.760724426474345 27480.092741071938 8.416406310042758 16939.42418072861 6.366048969191869 13662.485436845274 6.961488882961455 0.3938388618149619 0.0007909904717788574 1 "" "" False False 1.016166712191584
507 110.81779005068768 -73.46418880935057 172.75863057440966 31.8123672329147 223.79136239751304 14.427181660652554 292.5221767341193 17.988253550541625 366.60075140182073 4.846493434082877 498.2572077802328 4.5886936203930535 502.7669107711502 2.893479458315426 517.5704520287367 1.8125358814259078 519.1318121648823 1.6534319006259535 443.14409971229264 2.1032848263136494 1.134769373528304 0.001871199132495005 2 "" "" False False 2.070430687045115
516 110.78395560753738 -73.46354402090947 83.10171482648235 49.77726084078529 170.49738475895077 22.788695216782987 300.33791096500084 29.827457215594592 445.9557546557746 8.127634602335988 1148.9446101644191 7.851645241246498 1318.895431730082 5.032403512174731 1632.4392225609938 2.9769741599243797 1753.400796163203 2.7500509970706646 1856.0143775004099 3.5673508017006053 1.472889957052505 0.000883292844918504 2 "" "" False False 2.042137818758893
522 110.8488737641484 -73.46306924281954 868.3897099586595 102.21709519333614 2896.094706489579 46.41641542695101 7139.550168112158 127.43395719040144 8903.536245840687 20.526264043485572 17596.285120519144 19.817347798070575 20666.966288389 14.340082523714077 18819.25446845972 7.754651767230937 11702.336614013164 6.074639356634952 9225.909920647882 7.100099599981188 0.4066343398441331 0.0018235959701644322 1 "" "" False False 1.0480711778216107
524 110.80996505312577 -73.4631197718573 317.7553305018345 49.14969307604883 593.0690387232456 22.48651781669767 1200.6668611571658 28.70956513394688 1491.5784503540938 7.769916798397948 3014.516188783487 7.748249222710895 3791.4640941303096 5.360322620514868 4386.438672992628 3.557876931532589 3414.426324720607 3.0395518308389033 2579.0334888590323 3.5091290361793934 0.597242827524959 0.0008486436788253116 2 "" "" False False 1.467560211259066
533 110.84971600324765 -73.4626022381909 283.58806958664513 53.07301993772316 458.6522698127499 25.092567988531357 669.2207966079205 58.65504766784577 765.93105004147 9.722679143761434 990.5133322119187 9.15507535286811 1037.6378465289763 5.866598781832835 854.7542071197314 2.945353540041222 552.23921404115 2.562279682067964 440.4035634069112 3.380935798713501 0.3228944058363484 0.0005377822946903976 1 0.32170000672340393 muse False False 1.0
534 110.7724486073474 -73.46239335301945 307.828816754765 103.46034387766437 1159.690263191489 48.54774836279726 1469.9700079293268 62.55061144799795 1652.2724913203506 23.279123941032122 1653.059996785493 19.284079342271227 1869.8247520387656 13.295762133905782 1865.7637575169958 6.490984433249445 1559.530016876623 6.008356889933222 1177.6107972258042 8.113651560290338 0.7280232058829859 0.0013596188562296394 2 "" "" True False 1.4974196387350918
539 110.86529278065584 -73.46212075708111 270.82152764144354 74.51117538669399 2943.0376619017375 34.612602719894454 7193.748074972779 48.356779282447135 9084.179391663136 13.401479255019957 19459.64274409189 14.292457419427151 23864.706384941648 11.14480220526802 22187.206825121404 8.22414752511352 13749.805220522514 5.87084824481207 11092.95694849497 6.111045632560664 0.3970949336308772 0.0011426110688265712 1 "" "" False False 1.0310952451561706
541 110.76894166033864 -73.46184546080067 912.6960365583184 171.43985894376553 8917.596229028713 81.26476669737563 22621.083677292754 107.482331690457 28755.900070923846 38.22345135663133 60921.99313516338 35.922859119420224 74220.520750695 27.961971898362442 72337.49151862516 23.94537375884437 44695.003038910516 17.755356923298258 36019.81709370285 19.251488501673034 0.3945321210977121 0.0010162855224827017 1 "" "" False False 1.040664299381611
545 110.78800938139416 -73.46182361621227 -58.22942677382544 59.5391829273798 66.57402728026804 26.924331391570703 175.3685845150935 36.035087167232504 214.96092914117983 10.96855578736664 339.0611320124414 10.40175493306052 401.89334254575306 6.41868027171639 723.3765248503079 3.280314099162418 773.3156119118096 3.01159750271958 892.5813577705782 4.0337858807321805 "" "" -99 5.275 nirspec False False 3.2833451814841252
560 110.77605341221195 -73.46124873539648 185.0199085525155 59.403414175753426 190.3906277629786 26.813429753150064 139.51793717175318 35.530287964871235 231.15409303803793 8.54529545957316 446.81523015542456 8.04725833094034 452.4800807756354 5.025862734521805 502.723924116229 3.2576384830612137 501.7682739471552 2.9719045008246336 472.1894513339345 3.9948943517747884 1.474462595537207 0.0018348404963300924 2 "" "" False False 2.218495594316111
562 110.78514993314707 -73.46098534191502 149.14230725547438 64.9208747706792 1156.6631856960985 30.598876007838545 2359.2773122514604 38.481544446685504 3134.2446007553826 12.745856165337951 5681.742976678766 12.208014596616742 6713.137784508292 8.807733560646323 6038.0762519124155 4.49198565453433 3743.35942990792 3.749332966776409 2984.514423154867 4.576440470051905 0.381321880546681 0.0024578811921026067 1 "" "" False False 1.0
566 110.8902029494251 -73.46052516827284 398.84845283119694 119.64685637095099 1180.354470375278 55.45090844508451 2564.5524901477334 75.97985348429174 3716.0077575839878 18.503638431589618 9685.831806567794 18.378666448944994 13184.21824030013 12.057717418772706 14897.427381571626 7.9711886710034285 18119.65101036165 7.315240322389932 20728.88561525147 9.030860753808561 2.155823254612756 0.0018762171240938581 1 "" "" True False 2.362493982170726
571 110.83044275485067 -73.46058553531074 163.20737943761867 143.24548235723142 501.02151733873916 32.0070784246357 909.4062379386279 46.645624170092 1019.9113013730255 10.627867701817909 1432.4730910951214 10.174973562004283 1563.0123695799334 6.28641876031074 1613.0481264308726 3.8627608100670674 1339.4374953108872 3.5380346053325153 949.407410697981 4.570738406784034 "" "" -99 0.7455000281333923 muse False False 2.2285487328166074
601 110.8637973345115 -73.45961907963263 23.713103722176246 64.61484299924089 777.3937548735015 28.305999796805864 1811.24362312294 41.05077192634873 2225.848579501046 10.11028686092599 4358.420946392618 9.96472945698009 5180.87100745073 6.76334374505223 4695.24137950844 4.253730565923668 2917.4710649042195 3.5512021886399308 2297.666808932016 4.402265027099855 0.4022564834641906 0.002316604109637743 1 "" "" False False 1.0442327975568144
602 110.79906230179147 -73.4595661666658 466.35485016000547 77.9288715469754 618.7323331326515 35.75676850885744 436.7726544539572 45.82097461238475 487.38944283740386 14.389924443490996 1261.148841399299 13.941252668775498 948.077645434129 8.633527044186444 751.0409705309396 4.205407704608126 737.1104005799738 3.8534749293649657 692.714869525263 5.134503412717738 2.209457936508525 0.0004869244456475741 1 "" "" False False 4.953889389389531
611 110.83897945655453 -73.45882257484749 604.6061027152213 73.97431457526574 1067.5123243490211 48.44144827936181 1577.9532908771882 42.32240595999684 2016.3016409862437 13.859423598229705 4343.696735647073 13.29689337996753 4666.144278221872 8.786645690146218 5345.464546045929 4.568694116017006 5699.601419541566 4.237686477074621 5972.619857157039 5.179669735561583 1.448902566040204 0.00034944696831951116 1 1.4502999782562256 muse False False 7.249011505585169
614 110.82125436720833 -73.4589599207172 144.05176478389225 45.73732329830738 138.33593050531866 21.00391319552326 499.41846396036055 26.39709625328856 528.1784254566355 6.9448002246787475 717.7556908646371 6.748673875820115 762.7344900601773 4.117148215496872 799.0135416531645 2.497338408411411 700.0657757379122 2.2643958497123804 520.2723134157462 2.9314576332538516 0.8577967331894392 0.001513832140175586 2 "" "" False False 3.3569870803261344
615 110.8366962800958 -73.45872776816502 4815.771112895361 100.01415333450552 5989.495559438688 51.332957699545844 6515.634512580208 56.582616218662956 5730.044650941971 17.859079812573224 5515.126996117788 16.294640519177932 4548.321691940972 10.296933699534895 3587.3045703248936 5.179960921078165 2979.527628047124 4.622075954595748 2544.6893755245005 5.937347673344976 1.371475913616778 0.0008802758351780238 2 1.3782000541687012 muse False False 7.096722968411858
616 110.91643659373418 -73.45873428857783 902.3028381181869 56.45049743977163 1157.6158759939244 29.19956923877988 1135.524557648496 36.354086103393506 1319.8257450069248 38.721978869702944 2496.7428434733883 57.050070312888685 2347.8199815051216 19.910048794609185 2173.4807730692655 10.109092445843388 2245.712693167829 9.599686540410643 2369.058527529797 38.588474511035464 "" "" -99 2.213 nirspec False False 1.8911374798076586
621 110.76263968847847 -73.45838422489967 -310.26923232404243 76.1485199912026 68.91460358868791 33.935301823341625 63.70685180485778 44.515656625592676 188.2538430405362 13.276164647091857 2129.3712032905914 12.921283097383796 3332.973704016342 8.623084089436446 4975.618402096489 5.237704070349792 5980.714835609768 5.065571657650645 7073.13364772951 6.352181445057364 1.983215469191649 0.004059959747292008 2 "" "" False False 2.3678624054454263
622 110.89174866905516 -73.45835278799774 1150.153478692297 74.17199362548989 2589.6578280876097 35.370769342738456 3622.241253599572 48.51164676899857 4315.282153913731 12.317387765331842 5757.54386650162 11.73913746488137 6324.631658293136 7.734707370435539 4785.123197020747 4.691071644521533 3183.3515216189508 4.156787378047343 2664.630102620242 5.098026897950915 0.2875566496261885 0.0007715442121168092 2 "" "" False False 1.0
633 110.75330399911267 -73.45770031961892 -155.53479116220333 67.36118389074583 109.0985119345967 30.85629450249917 242.80954019739494 40.559422111759275 228.2331432454414 18.478126865915996 1096.807205185812 13.40279364585563 1964.9146484955213 10.413129782682846 3361.437102378454 6.411105370857496 4446.341150500817 6.386927173503657 5554.883245342246 8.096408061037364 "" "" -99 1.996 nirspec False False 2.1501549879323423
643 110.84204596652182 -73.45679762122157 1739.5879650575182 162.18483190659734 7420.846308480171 182.6383045487457 9983.397024614162 127.42430741916172 13525.26219140054 30.525152305260328 18783.542320048513 28.295279020256157 20384.323896586262 19.056719284111278 18811.617894081948 9.740075143566175 12544.988500934922 8.460094081214097 10564.897415395766 10.713947653174065 "" "" -99 0.42329999804496765 muse False False 1.1910513161490428
646 110.83639715094387 -73.45698419727509 1306.4748463127655 80.52945036836067 3043.778279477615 43.70803586920356 3607.673976649507 46.43569345562699 3661.17761475839 15.376206958229472 4869.428017235353 14.271739954868076 5578.003295278699 10.648636252201511 4833.53383792075 5.524994082238206 2950.648256622268 4.49158952184251 2748.6222176500946 5.296572358199574 "" "" -99 0.32409998774528503 muse False False 1.0
649 110.85325477303383 -73.45675486147675 604.7190458156507 88.71814770901618 4384.532680935986 41.597953310780156 9862.727369622198 56.972152236129304 12486.669502538069 15.873622868963949 25226.084517891835 16.662385939771802 30311.419513301567 12.460392198014027 27577.702026728115 8.491884663767394 16925.60554490234 6.399421595579006 13694.959265719313 6.895411451313592 0.3933209381361277 0.0009318640269870004 1 0.38359999656677246 muse False False 1.0397026795011128
660 110.86244174135365 -73.45645527059091 205.73461849660688 92.6178340882183 2908.9650408352763 42.9043761077326 6702.165939388112 59.075078961381465 8476.058566437712 15.573245572759273 17329.843543995245 15.560783943992101 20843.629497911807 11.288301293856716 19166.85615654515 7.323979413980691 11758.282574602708 5.770207295739826 9416.22125748423 6.647344970451686 0.3954599899788793 0.0009495619898095831 1 "" "" False False 1.0335018691447064
663 110.8046413593961 -73.45623719820532 858.6981815440527 115.7678521908927 3361.162206373364 56.309035072042946 8692.60512354998 71.56321375345219 11102.052999114821 23.960070936015487 24754.074672859682 24.13329491198544 30864.471771084027 18.843812823743384 30143.286044270368 10.04540034671412 18972.64183386415 7.93810188537159 15588.379359880537 8.496498165248491 0.3877282284120888 0.0008256886583454526 1 0.3864000141620636 muse False False 1.0033116017291368
674 110.85589433108406 -73.455839061613 1771.3865116099846 93.07212178194104 5069.24509020905 44.01694638291478 8899.164086274197 58.84899715551871 11124.833937287432 15.99710323649387 20447.139988397827 16.024713455556014 24906.182069223774 11.878122191340598 23978.797315124702 8.006130219389984 15621.294742254306 6.294557453415721 14334.743914022398 7.176572952323204 0.3898416282179364 0.0018222845919023678 1 0.3822000026702881 muse False False 1.0126953011600104
677 110.85226891490592 -73.4556061784871 1643.5665894491967 123.7300866814241 6092.383356204033 60.25445852179474 12208.342543015031 80.40369214403535 16044.510296695391 20.73424684118014 29729.0881659156 20.69581304403046 35758.37891939796 14.9580794679714 38611.40914598641 10.177434483971785 26531.68564777774 8.548778607888917 20569.49367844633 9.07482701033973 "" "" -99 0.5188999772071838 muse False False 1.659840868863333
679 110.84077099172721 -73.45533998747418 5331.130248490165 200.25587626337963 3805.054584590801 98.72261279649642 5133.273395717672 239.2076407692357 8397.149302496882 37.97302615507392 12950.602040786454 39.63836231541401 15299.917396318435 31.163053961467067 11982.811899312437 186.6010349845408 11905.773277282738 16.861078465175645 10410.58945647907 15.675910977581259 "" "" -99 1.3782000541687012 muse False False 52.11110077228394
680 110.8713568475393 -73.45542636752714 1139.9275685118546 104.89893112425499 1212.5498094770849 47.45021973409564 1612.2413774794688 64.91191585693878 2180.5147136620103 15.879582684785952 2947.745191459616 15.031216537332748 2717.7187791452807 9.365967054593135 2689.783304108106 5.744180333356137 2669.7967654312397 5.249256835065899 2175.848726419409 6.893629747495495 1.0850258183045343 0.0024642502559278404 2 "" "" True False 2.9391870746869553
703 110.76080376574625 -73.45425224755752 1038.3890049967204 114.30338607701084 8568.074177765944 54.89905109529232 21203.03779767172 74.78803028886568 26409.56613297142 21.325844103018255 58118.29212952913 23.35246293107998 71515.44257221401 19.459519511998995 67849.67615008111 14.584799736890197 40986.97228900632 9.871122384486918 33580.63855909944 9.984338034455629 0.3787380339755628 0.0007273533034206636 1 "" "" False False 1.0
710 110.87752368171975 -73.45383235875673 158.9481089761337 55.07450438461299 271.8054156512599 30.57088763429339 357.15421313206673 33.44716914397573 417.5581532426832 8.325593013913988 820.4937036515591 8.157653550179216 807.5932847775987 5.0361592680877525 874.5234686506004 3.0791411354178186 903.5879491096345 2.816124375733913 953.9718623457705 3.764679304574007 1.4873988386050074 0.001109065845343191 1 "" "" True False 3.146027986290523
711 110.77081418859646 -73.45386567370737 286.0025709216234 62.79665470000839 261.33368904224136 31.056821719560062 251.50064310220137 36.83131296985595 280.4063740021172 9.032812885858224 683.0659934315546 8.599343535850213 692.0344761806045 5.383164990146834 648.6533061601386 3.368533785269665 630.879981190314 3.095804426195323 633.1662579100954 4.0828959791285016 1.882952774800677 0.0026561931106925396 2 "" "" False False 3.101336683151046
712 110.83790487769994 -73.45370680424608 391.45912431131495 101.04632763152678 3376.032900291801 48.27284743640674 8331.811756605228 345.1051380435109 10804.012185716403 21.937473264281657 21421.670680638035 21.212362589343655 25353.26923154247 15.947308386129988 22865.632061401833 8.913530124502218 14270.82730978841 6.798307958971093 11251.585067170918 7.642048975237742 0.3794940980423694 0.001056625301231351 1 0.3865000009536743 muse False False 1.0
713 110.85035300605163 -73.4537886162241 140.79311180448857 44.82569545901877 759.9977230047675 23.157465420959543 1631.546493631589 29.562093057939066 1972.062643398647 7.505219704040924 3990.8296822109255 7.852487237681696 4796.835107571769 5.59736938801108 4375.063081191895 3.654145832306418 2768.8759955148244 2.8258961217188965 2275.8551900652524 3.2280469411860753 0.3828333936549486 0.0021434868772903515 1 "" "" False False 1.0
721 110.74607283556662 -73.45327770085196 1074.2039219922062 59.20932762161039 1849.7014039710493 27.14004720712581 2475.5556951703365 35.47702666686015 2670.3140478893515 15.321533405910085 3208.7029267670814 11.46469691336724 3322.346285594437 8.39284519872665 3054.5237249761476 5.496248421115764 2024.6488446107746 4.704075959708454 1699.8691112457866 5.888595870219979 "" "" -99 0.424 nirspec False False 1.0627971177909106
734 110.8387898352624 -73.45279032365235 36.195512260678015 72.09439450138791 1124.684560129323 81.89766721911371 2388.7999344044574 886.8742157012214 3893.796670672988 12.269041687476731 7871.047176906625 12.51716016399345 9163.038348616752 8.539681548118221 8742.135012734356 5.247367303536242 5392.218955466445 4.260564893208963 4201.79924561745 5.057209901585766 0.3998733441264325 0.0022292400120370315 1 "" "" False False 1.0768428033997908
735 110.80015727529896 -73.45278187453667 893.7376342070667 80.98849573337228 2500.605369860189 41.313079847278686 4346.750163901224 49.95347925868327 4569.23319367431 13.246298328557591 6946.469742065103 12.91474275655613 7545.423131738404 8.869623609538241 6743.779288484719 5.035057427846378 4255.810346290117 4.437601783459761 3378.3476667511327 5.320173916530011 0.3863471328331319 0.004296509484801064 1 "" "" False False 1.0
